x,y,y_true,y_score
4.665352,-3.8499622,1,0.999136447740838
0.78358036,3.878495,0,0.1305578424603591
-5.631493,-6.7573366,1,1.0
-2.3995707,-0.82707846,0,4.593432034138317e-05
-6.0261555,9.515441,0,3.832698975941287e-09
-13.150337,1.4938482,0,1.4065221405862707e-10
13.342706,2.0425708,1,0.9999998318747599
-7.264361,4.443469,0,4.682938611913935e-08
-3.1979892,3.4865046,0,1.6538711324247775e-10
4.3819203,-0.079884045,1,0.9997357460309112
-1.630621,-5.262318,0,0.8919543331594351
-6.977735,5.8083715,0,1.0514054942808826e-12
-1.9632925,-9.295077,1,0.9999999999754152
-3.8490672,3.9842489,0,1.0004493658590099e-10
-2.853137,4.196668,0,3.748269176366621e-09
-0.8411308,5.459572,0,9.938409510531915e-07
13.150151,7.245552,1,0.9999999995363851
2.7767844,-5.6775713,1,0.9999620466634385
0.61039513,2.374291,0,0.044733225539909625
11.035336,11.480331,1,0.9999997643132226
2.753553,-0.827613,1,0.9027049004100576
-10.820788,1.0391124,0,1.221518677439714e-08
-3.564495,2.607598,0,0.0004376589880077438
-1.6219476,0.935498,0,5.4761074788099893e-05
-0.8672022,0.27832347,0,0.002147301422418133
3.4073422,8.638411,1,0.9999999749221903
15.902051,-0.382808,1,0.9999999999990905
1.9585615,13.789489,1,0.9999159676705174
-5.1243334,8.980346,0,1.341823761476448e-06
-4.035842,-5.0729566,1,0.935703945629844
3.8844247,0.5203732,1,0.9999665977074775
5.467248,-3.9867716,1,0.9996979961915876
-5.1604195,-0.0629391,0,0.0005038599565028419
-1.9806789,3.120309,0,9.85634402095167e-08
12.2344055,6.0814,1,0.9999999920461136
-9.876403,-3.7046475,0,5.688225411003699e-10
-3.3024087,-0.8773447,0,7.065048274232051e-06
-12.777098,-3.5295293,0,1.1851572879619039e-12
-0.7979514,-7.0778484,1,0.9999999580110606
5.4232397,-3.3480318,1,0.9709835851834319
-1.2176803,2.581789,0,1.612430148366974e-05
7.4170723,6.0638056,1,0.9999987218583964
-11.611167,-13.0057335,0,1.7179470916481034e-10
0.66534716,4.374922,0,0.10483243093752709
-0.44018415,6.090902,0,1.2917451880399067e-07
7.4544954,1.333649,1,0.9863616548697105
17.318108,-5.1412973,1,0.9999999971814901
15.192277,0.46887648,1,0.9999999999999716
4.2106266,-2.5917957,1,0.9999996214112917
4.7397943,2.2302656,1,0.9999842778144797
6.9130464,-3.3469207,1,0.9999839560708185
-2.2736342,0.1442678,0,1.9944111117347363e-05
-2.1729348,-7.356153,1,0.9993586929149876
-12.599353,7.99136,0,0.001985942488737873
-8.172296,9.013212,0,5.007723938887473e-05
5.122461,-4.209102,1,0.9982595390358365
4.7049007,10.976266,1,0.9990401720373956
1.952576,10.779979,1,0.9995745010372284
7.0272174,-7.8449855,1,0.9999994580694155
-0.05416471,0.48144156,0,0.00047648172098615723
2.121067,1.9928054,0,0.9950307761201392
-3.3274298,1.9851437,0,3.3115883032881764e-05
-7.5071497,6.753182,0,4.9144112613781605e-11
-9.892779,-3.718352,0,8.750759178377822e-09
4.195051,4.615093,1,0.9999961100358861
7.6429067,11.064743,1,0.9999997769731301
-13.6326275,3.2172856,0,3.093802398119601e-10
4.5654883,8.656848,1,0.9999611129057854
-0.27449048,5.004886,0,0.007819671817566726
-7.362632,9.512999,0,2.832558605002706e-06
12.354602,-1.6203161,1,0.9999987518348066
-2.4498858,4.247837,0,1.89034373329444e-09
0.4165405,2.5261788,0,0.005669162363957827
-5.711206,2.1658251,0,1.6556891124234428e-09
-4.250215,6.916211,0,1.733184832844334e-09
-1.1108538,2.911706,0,0.00028868524083997416
11.528527,-7.640248,1,0.9999999999346585
5.6050267,-9.261487,1,0.9995207568658213
1.5923707,-13.501123,1,0.999992597345455
5.201154,-9.137731,1,0.999910725876497
7.8445177,-1.0305372,1,0.9998678962543809
-2.5445535,4.16248,0,1.8736009326253876e-10
2.2433796,-3.7904088,1,0.9999929998625576
2.930437,10.950023,1,0.9999984241719542
11.455004,-4.7896385,1,0.9999892884657694
14.159556,1.0423042,1,0.9999995306647058
-1.6931263,-6.144958,1,0.9999878059244736
-14.52268,6.3208127,0,3.224789023523956e-07
9.856041,6.605606,1,0.999986577545122
-7.004747,-8.265524,1,1.0
-0.64842415,3.86526,0,0.00019490832171108866
-0.5335854,-6.419213,1,0.9999883473572952
11.083728,9.693579,1,0.9999916763350385
-2.9083087,2.946702,0,5.165614935112872e-07
-13.54669,-12.9825,0,5.734858297720592e-12
6.2235084,9.743561,1,0.9999907280162547
-6.390092,6.8736424,0,8.355837155763047e-11
-3.7951062,3.0583215,0,6.5546772466537354e-09
11.504773,9.999552,1,0.9999996545980664
-4.4681306,1.8933964,0,8.64739147740335e-05
-0.70333403,2.346172,0,0.022708791177591614
-1.0299852,11.457534,0,0.0033768421954682034
-6.9506416,2.6363666,0,9.757193491732922e-09
-4.557282,2.4319718,0,0.004301307453040731
-12.765743,-3.5473337,0,2.351226756654591e-13
2.0576227,3.8030977,0,0.5075143498008322
-7.19668,3.4975781,0,0.0007864027407421407
-0.5828915,4.9811378,0,3.325928851254586e-08
-2.563432,6.3665113,0,1.2444171222805876e-07
4.7854667,1.4927545,1,0.9998973513256618
-10.241576,1.2361999,0,0.029350086005779104
-11.521295,7.4502273,0,3.7897109261303126e-07
6.04681,2.5224924,1,0.9998766168691905
7.169441,-2.877586,1,0.9998321720519764
17.318295,-5.139128,1,0.9999999964500148
-1.9999725,-6.069628,1,0.9999966135929765
-5.5387564,-2.382991,0,1.8876096521392323e-05
-9.576033,7.877678,0,8.498154601761381e-09
-8.617953,5.225412,0,2.0459983104126414e-09
-5.0943203,8.742068,0,1.8263782503594568e-09
4.872722,-10.897581,1,0.9999778841259662
-1.9705373,-9.371733,1,0.9999999998677538
-1.0554272,3.8236148,0,0.0011856398727879977
7.811496,-6.068314,1,0.9531301247660472
-1.7437205,6.3037457,0,5.710953301995297e-06
-1.4741559,1.0670567,0,7.882754226228658e-05
-6.227849,2.358497,0,1.633397847503701e-05
-0.3703986,2.4575436,0,0.010023659526360392
1.1390507,-5.631689,1,0.9999587784291116
-1.8798565,8.8204365,0,3.921945448201228e-06
-1.1372489,-5.845724,1,0.999990329384225
0.9571415,2.9562867,1,0.9889506432567856
-6.257461,-6.213421,1,1.0
-5.808251,1.5437273,0,1.8267549625766563e-07
-13.495994,-12.668293,0,2.2850216206553688e-12
-6.875608,6.9184136,0,1.5989631156275256e-10
-0.19516474,1.0299641,0,0.011440916281760916
7.7874613,-0.98804784,1,0.9998643805058657
-3.003664,8.043876,0,3.182215376180147e-10
4.6476746,-2.0785694,1,0.9763614168226884
1.0236344,3.5360332,1,0.9995446408742916
-1.2804897,8.90313,0,1.4276743416953053e-07
5.6175985,-6.1517973,1,0.9999790636040184
-1.330632,2.3329391,0,0.0007714152040856557
-0.62791586,2.18004,1,0.5092688714222156
6.4758754,3.231796,1,0.9999999994051336
1.536668,1.6888059,1,0.836019034080425
-2.3751242,0.91970783,0,4.639886417774514e-09
7.4168496,0.69106585,1,0.8309460399138309
-0.7087814,8.106971,0,4.42016048885169e-11
4.441984,-3.588803,1,0.9999650628204261
7.250608,7.8502283,1,0.9999999984473789
17.31839,-5.141636,1,0.9999999974106544
8.260811,8.3571825,1,0.9999888193170442
3.7880762,1.0928372,1,0.9810402256317485
5.61968,8.45738,1,0.9985665190649063
-1.4883,0.22554605,0,0.0006657243649974548
1.200184,-4.1648088,0,0.013994209722541005
5.948829,12.248143,1,0.9999872608843879
2.147066,4.6983547,1,0.9721803312576434
2.044967,-4.606616,1,0.9999286476700975
-9.281809,6.375168,0,1.1072709258484268e-17
9.438248,-11.527067,1,0.9999999999991616
1.9245573,0.3925109,1,0.9546111506791636
-11.155613,-2.281945,0,0.0005710996399148209
9.001801,-2.4556253,1,0.9993462076704627
-2.491604,2.0797925,0,0.006865831968985917
11.521913,-7.650304,1,0.9999999999467093
-2.5500503,6.3477116,0,5.6376255161104204e-08
6.6627116,-7.2379775,1,0.9999987902246018
11.50079,9.98218,1,0.999999177852477
11.748745,3.4810045,1,0.9979617074179149
-3.8215067,0.1720865,0,7.043432984226193e-11
-0.20803963,0.02599324,0,0.0011467023057916761
12.354602,-1.6203161,1,0.9999987518348066
-9.278414,6.397355,0,7.501371942670947e-12
8.320518,6.1332746,1,0.9999999966519226
1.7010977,2.4920561,1,0.9891728278415706
-0.96404713,-1.1524773,0,0.029352954743881672
8.101304,4.6084666,1,0.9999970517470207
2.970647,-1.5700295,1,0.9933249925514991
-4.55031,-9.318414,1,0.9548577099006725
-7.2864485,-1.4302225,0,0.0012244109078782986
-9.670296,0.67310756,0,4.557406193464942e-07
-13.227489,1.523991,0,5.875731415210494e-09
4.990248,-0.30171758,1,0.975126580810304
4.3009825,-4.724146,1,0.9999932692275305
-0.028060049,0.04932876,0,0.0029143139190920746
2.8387983,5.355559,1,0.9753407006087838
1.0618812,1.4735632,1,0.8804471369532124
-2.4026213,-2.5594041,0,1.0678324066715237e-05
-4.291217,-5.5709777,1,0.9998589936958356
0.74653256,9.065266,1,0.9797521512133305
-9.257905,0.88919365,0,7.137758732121234e-05
-12.529512,6.4492793,0,1.1230197774952932e-08
3.3779633,-6.2304926,1,0.9995841190195209
4.57055,1.0557894,1,0.9841752830427524
-9.118773,0.047433604,0,1.1136268970055574e-07
5.5341344,-0.15776429,1,0.9853463847157033
-0.049780335,0.90656817,0,0.05265432168863259
-5.0560336,-0.38155547,0,0.0011673013431880027
-3.2015867,-1.2404289,0,1.5879999182917855e-09
5.837179,7.3672986,1,0.9999966175142782
-1.6131579,1.4319872,0,0.0006309092709947515
-0.70172435,-6.8972363,1,0.9999956235211003
-1.4383627,8.256692,0,1.1033125607319046e-06
-0.34911615,6.3371997,0,7.406437067192696e-08
-1.2841636,3.0116932,0,0.00026609530265494597
-0.538313,3.2124646,0,0.00034108166006754226
7.624432,11.073551,1,0.9999998799497477
6.9436035,-0.12757881,1,0.9999400171602895
6.0078077,12.183115,1,0.9999247766901133
-14.211149,6.303152,0,1.0504048602699922e-05
-0.39301887,1.8431697,0,0.0013565795033731178
13.164536,7.2482085,1,0.9999999998062066
2.7095847,4.467201,1,0.9991842639285382
2.2691016,2.9373317,1,0.999964596693913
2.4412045,1.5495447,1,0.9930768957461062
7.5802417,-0.024945296,1,0.9999878923638745
-5.804814,7.7765555,0,2.74631862376452e-08
1.6818571,1.0051733,0,0.00018100244486952198
4.754208,-3.6176507,1,0.9994363705913474
10.405866,-10.0986185,1,0.9999999999446061
7.3510394,12.164137,1,0.999999992785682
1.7182288,0.8477788,1,0.9255481615966181
-5.4371037,-5.1916523,1,0.9999478761578695
-4.6175394,4.5681324,0,4.800730232913306e-09
3.2904973,-3.9494607,1,0.9963404969000468
5.9869537,12.190797,1,0.9999901227154472
1.2271563,-6.095696,1,0.9999575803714211
-1.5080628,5.237366,0,2.168018453386725e-08
10.406453,-10.098922,1,0.999999999858801
17.31547,-5.13997,1,0.9999999641145088
1.6480362,2.8805811,1,0.9810100857239621
6.005735,7.576787,1,0.999996087205498
10.195736,8.072654,1,0.999828738821467
10.727638,5.3846946,1,0.9999957746263161
-10.6513195,2.1015847,0,7.455853651753809e-05
0.62253207,-3.2821586,1,0.9999971794101713
1.4769266,3.2543285,1,0.9608337115087472
-0.6582986,-4.219498,1,0.7580353295643756
-14.521564,6.322607,0,1.9815365386073584e-06
9.400706,-3.391162,1,0.9999996381770673
0.08648201,3.579882,0,0.0035848141643592896
9.485812,-1.1419555,1,0.9999986019414248
1.0303969,-7.2869625,1,0.9999998425758729
7.0429735,2.6372428,1,0.9997168741174898
1.573433,6.664,0,0.1254997850771263
-11.008746,-0.8658289,0,0.031394033838121116
-5.1361985,7.1289573,0,4.6327603468622075e-09
-5.9298654,0.69998777,0,3.0126233310874047e-06
11.453868,-4.813758,1,0.9999923740848493
-3.1079228,0.1777736,0,1.1424896681787208e-07
-6.216691,-6.0210085,1,1.0
0.6415814,3.9464467,0,0.01605732846132791
2.5746357,-6.6084075,1,0.9999106269108842
16.573639,1.7542503,1,0.999999999999929
6.655694,6.9193563,1,0.999999999892978
11.748302,3.4814868,1,0.9979617074179149
1.2399818,2.4213898,0,0.2414088473708812
-0.22665925,-1.4935787,0,0.01024443138263103
-3.9752138,4.3442926,0,1.5459012820921692e-07
-4.8178654,-3.9151614,0,2.5942149422055515e-05
-6.3211956,0.7234089,0,2.767218493791027e-07
5.677467,11.009037,1,0.992325040074973
1.432553,-1.8489958,1,0.997684424741181
0.23400214,-4.229943,1,0.9992077546950938
5.89634,7.3246427,1,0.999997789461644
-2.78277,7.9810123,0,8.294995988105715e-11
4.8783193,-10.823434,1,0.9999998534336606
13.148969,1.9127038,1,0.9999974987524372
7.723475,7.688218,1,0.9998797346751432
3.1667008,3.1230507,1,0.9639468180116243
-14.142123,0.64642143,0,3.913599008783215e-05
-0.9555255,-0.6995603,0,0.007492910152330669
-13.960863,7.090864,0,9.827507163963382e-07
1.8333313,-2.2004194,1,0.9959749901592037
-2.33245,3.362445,0,3.0645752948167194e-08
4.140694,0.8672676,1,0.9423967082309866
-1.9918349,-9.516486,1,0.9999999999985505
1.4950706,4.0781784,0,0.07418348607191483
-3.495591,6.5322294,0,3.7248935754140045e-07
-1.2301584,10.857264,0,6.649882354095216e-06
7.3072186,-2.197343,1,0.9380831718706364
13.1797495,7.2513714,1,0.9999999996103668
-10.327241,2.0171528,0,3.6987953001082173e-06
-5.639254,-6.7595844,1,1.0
-1.992229,-6.8880625,1,0.997878373586802
-13.5209675,-12.721202,0,9.142217226933604e-12
-1.580607,2.8856816,0,0.005331522246455846
-3.3564394,0.894475,0,0.0011479225696452487
-1.9726841,-9.477723,1,0.9999999999999432
-8.219545,-0.08970011,0,6.992233049226856e-05
-5.023227,0.4064952,0,0.010471849349607302
-11.618444,4.993229,0,0.05894015562620448
-6.869783,6.23721,0,8.30518515169646e-12
4.89835,-5.399073,1,0.9999230825953237
-12.728552,5.8434815,0,0.001586254168455417
-12.764036,-3.5492444,0,1.714584208438941e-12
5.5684075,0.454164,1,0.999727280722643
2.1717215,9.378049,1,0.9309629952616333
7.2532024,-2.7069485,1,0.9997729138090078
-0.18795112,-2.1270096,0,0.004035746474562689
-0.6279159,2.1800394,0,0.5092688714222156
-4.9095216,1.0324446,0,5.847947611638936e-06
6.2041044,-7.917376,1,0.9999772904465757
-5.5208473,6.6861143,0,3.149249757342689e-11
-1.7679449,-6.120967,1,0.9999963625107077
5.3147936,0.3743226,1,0.9991331457184527
1.0584201,-0.50903034,1,0.9983032217383495
5.7918296,-2.9097955,1,0.999998220775984
-6.421529,3.434513,0,1.4724135695855874e-06
0.723476,3.133427,0,0.045713362119277894
-1.1664195,10.843103,0,5.671474946579967e-05
-12.325393,-1.6222662,0,0.02990795476150988
2.9120343,5.9062977,1,0.9925266977264904
10.408139,-10.100084,1,0.9999999998700986
-3.0480468,-3.6881793,0,0.00018950515000415178
-9.281502,6.3598533,0,7.857061055267525e-15
-0.12058282,3.4383936,0,0.015041422733920558
-1.4800459,-7.1173396,1,0.9999993456662972
0.17767069,-4.366206,1,0.9995529279232933
10.960914,4.584503,1,0.9999985795792339
-10.039852,8.106299,0,3.728939464404019e-07
0.43859053,6.616047,0,8.955914286945791e-05
10.918695,-2.2417688,1,0.992440200664627
4.2514524,9.99603,1,0.9999299253279262
10.283487,2.829824,1,0.9995341688481796
5.3158145,-0.8844721,1,0.9752463591160065
-3.349734,2.5537329,0,3.230361747806431e-10
-8.978762,5.8210273,0,4.4686890185236e-14
0.2879184,5.4959216,0,0.00031032452327156145
-4.493231,2.382359,0,1.248318505439892e-10
-3.5942166,-0.93546236,0,4.225138843452636e-10
14.964192,0.42403546,1,0.9999999202274698
8.742181,6.615828,1,0.9999996699610824
-0.95959944,-7.235075,1,0.9999992487263378
-5.1034274,4.908186,0,9.134377458889669e-10
-2.6458817,0.041865185,0,1.0559487078222836e-06
9.442402,3.6213002,1,0.9981565812664295
4.890471,-10.836584,1,0.9999875565825952
2.0952494,9.043249,1,0.9560843472202761
10.11779,4.07767,1,0.9999138251760895
9.332457,7.8489766,1,0.9999951460919542
-3.8367546,-3.2718759,0,0.0006571177301055352
15.191253,0.4650569,1,0.9999999999999432
-9.888444,-3.713518,0,2.4844605974548022e-08
11.037363,11.4795685,1,0.9999996935641108
-1.9620737,-9.474817,1,0.9999999998824478
0.14114068,-1.0865637,0,0.016515779269471988
8.837384,6.964386,1,0.9999999995251585
-8.551467,0.15022594,0,6.532049884218194e-05
-2.3235557,0.83627826,0,2.1421621543591756e-06
0.48156816,-0.47528234,1,0.7003677622027918
8.373502,8.302951,1,0.9999161969126029
-0.3987305,2.5170875,0,0.01240179654922198
-5.821137,-6.790482,1,1.0
0.4327071,-4.262972,1,0.999814768018682
7.0250306,-7.703366,1,0.9999951525711417
4.5303965,3.567047,1,0.956722082613065
9.619944,9.536217,1,0.9999895139487663
2.5820363,2.078729,1,0.9992366872344561
-4.9561305,5.4489064,0,6.810152259020263e-12
-4.4082985,10.827474,0,0.0015758095967070439
7.296174,9.621097,1,0.996782140801603
-1.4216834,-7.4430614,1,0.999989305918786
-2.0359397,2.5733912,0,1.4175202254962411e-05
0.078225404,4.8328757,0,0.0004638682840951961
-12.758806,-3.5487301,0,1.2196693133185309e-10
7.09895,-3.6689835,1,0.9994957869173806
6.008524,12.171677,1,0.9999565744080098
0.32243606,1.538699,0,0.015742697860683875
11.782302,-3.137136,1,0.9994390840765237
1.2384053,4.7409596,1,0.6486183226866651
-3.7487838,1.2889104,0,0.0012582385774859255
4.2522492,-1.915977,1,0.9999273753890651
-10.768544,2.783666,0,0.0001918573778553679
2.9289837,10.400497,1,0.9999361809038692
0.06723247,3.971911,0,0.0022560739497203943
0.64945024,-3.266976,1,0.999999441440465
11.665368,1.6135353,1,0.9975896901883817
9.584029,5.706551,1,0.9996158629572209
3.3769894,3.3176124,1,0.9076290654202115
1.9884436,6.3670444,1,0.9980435230829192
-1.2716221,-5.4289293,1,0.9999123598585942
-1.3561976,9.295542,0,2.8717543160654603e-05
15.189793,0.46688348,1,0.9999999999999716
-14.818451,3.7273953,0,2.823226068813174e-07
3.7025762,-5.3254123,1,0.9979408374692567
-0.37553573,-0.5371481,0,0.0011807072043627288
-14.1631775,-1.0987427,0,0.00011596991190262921
-6.327166,1.4980509,0,1.186083264597337e-11
-0.1730006,6.2635145,0,5.3856288614049605e-05
-5.6078267,-6.724874,1,0.9999999999999432
-2.9373615,3.9661868,0,6.487561123608617e-09
3.3605008,-0.58247614,1,0.9632583803115352
16.548391,1.7287881,1,0.9999999999999574
-3.3010955,-2.4442997,0,7.012120612855298e-13
7.420841,5.5413613,1,0.9985849718436429
1.7559795,-6.08632,1,0.9999637819548625
0.8825636,0.2983912,1,0.8957301120555821
5.074469,8.206884,1,0.9974658474217453
-1.9820205,-9.510898,1,0.999999999988745
-3.8636515,5.017459,0,1.7580636263716757e-09
-1.8051713,-0.85454315,0,0.0005036823232549103
9.967338,-1.412459,1,0.9997924381400166
-1.8353091,8.300005,0,4.0986908613181857e-07
2.4999137,1.7036353,1,0.9966306602535077
11.508616,7.800112,1,0.9999998194314038
14.986473,-1.1106908,1,0.9999999999993463
0.14210272,-5.0514207,1,0.9899482750326544
15.192395,0.46926352,1,0.9999999999999716
-3.0892236,-1.6243681,0,5.188899569636081e-05
5.9416776,0.3653818,1,0.9754706196085483
2.9685361,-2.7159781,1,0.9976292814556286
-8.890982,2.4704192,0,0.001428288773919
0.37077364,-6.451409,1,0.9999938329613535
-5.265441,1.7724732,0,2.4841058201994607e-07
8.068395,5.34701,1,0.9999251427707301
2.9076147,10.759456,1,0.9999947995107955
9.294497,-9.1763525,1,0.9999805709501267
-4.986476,-4.3706846,0,0.04784797362888047
-11.4812975,-0.32588166,0,0.0005928542106839978
0.64072984,-3.2609618,1,0.9999977989203112
-0.5380123,-6.3565884,1,0.9999925719716078
-14.181931,0.62807953,0,1.6492488825260577e-08
-1.5027273,-0.86000425,0,0.02638323141909343
-6.8071957,1.409182,0,2.4208852170481573e-09
-3.4694266,5.0899234,0,1.25637048482512e-07
-8.2219515,5.1827664,0,6.573461929556528e-10
-3.7710364,-1.4265537,0,9.562476269528996e-06
0.60133654,-1.7145058,1,0.9247451496551258
7.647482,5.9694986,1,0.9999515421073747
-1.7976393,1.6499854,0,5.046303998771845e-06
-1.7571553,-5.886416,1,0.9999918087626548
-1.3825117,-7.2183075,1,0.9999999991378843
8.312939,8.303605,1,0.9999532067493803
5.8034267,3.3089006,1,0.9999991370561105
-1.0378885,0.9771996,0,0.000659629084080474
-3.2861001,1.3697103,0,2.6517883554707314e-05
8.183554,-2.1986778,1,0.9999991157829059
-1.3416092,-7.2758217,1,0.9999999785062246
4.923986,-4.489795,1,0.9999961499907716
11.458241,9.964155,1,0.9999975970941741
2.0508072,0.4487694,1,0.9915743358116813
3.590599,1.4251664,1,0.9998094421243372
6.5540724,1.1830937,1,0.9999684881434122
3.3788173,12.95867,1,0.9999026480258699
0.0025251717,9.489393,0,0.0013536889501637034
0.17392507,2.7458797,0,0.04846163704900518
-6.249618,4.145939,0,9.884525169953641e-11
13.745784,4.6243505,1,0.9999904570921552
-0.35039544,2.361449,0,0.019092861638810528
2.2910774,-12.468623,1,0.99999999999838
-5.2968984,5.1130643,0,8.276555829537389e-10
8.8588085,-10.269872,1,0.9999999878727124
0.11157953,1.8663192,1,0.2297246200416324
-0.653512,8.191939,0,1.607271287898089e-09
0.9261283,8.192276,0,0.02427779483640622
0.19347903,5.1570086,0,0.004375865935627733
-0.88115376,-5.5439954,1,0.999986731153551
1.5958606,-13.505537,1,0.9999931432656722
-4.9092245,-2.7855794,0,0.00038733187887365504
8.828156,-6.199228,1,0.999999456413525
-0.31078005,0.028675893,1,0.8933119475746724
6.3535194,6.2029605,1,0.9996539525242772
-4.193062,-0.64855945,0,1.4419167801999124e-07
-0.5112193,5.0672545,0,3.917375240364811e-05
-6.1391134,5.784008,0,7.681504376891915e-12
-13.503274,-12.678327,0,1.7546232085235472e-11
-8.444343,4.7554517,0,4.0490415788740216e-10
-11.381327,1.7772611,0,0.0025546699187983164
5.7886105,-2.9070807,1,0.9999985126517265
-1.0653839,1.0692034,0,0.0011258989152010872
-1.6349088,5.4328346,0,6.6748554449956115e-09
5.975033,12.216644,1,0.9999669119103552
-1.4650015,-12.674082,1,0.9995626342113375
-3.3508832,9.869617,0,1.85467184831897e-05
5.477297,-9.703045,1,0.9999925152765325
16.249441,0.36289445,1,1.0
10.717258,5.3875666,1,0.9999912760055498
-3.4895444,10.477889,0,9.214197037813329e-06
-8.606324,5.498114,0,5.43757478540294e-11
2.0095649,10.733502,1,0.9999667421517806
-0.62317777,13.748318,1,0.9999999714332124
-0.28914738,-2.9985912,1,0.9497512315119989
2.3209937,-5.5294967,1,0.9999687025199783
0.4520938,-4.469592,1,0.9999918087390224
9.891156,-5.900557,1,0.9999999813995262
-1.8929114,8.141649,0,5.91741893268463e-08
-0.6277834,1.9792318,0,6.1200286082991e-05
-2.1399431,7.788262,0,6.7887920588944815e-09
-13.520887,-12.723089,0,8.148595340783805e-12
-11.207126,3.6125135,0,3.381761577212037e-08
-10.240872,3.7014704,0,0.00046685498568889325
1.7602379,4.5726337,1,0.7719570910767386
10.899604,-3.0623777,1,0.9810821832750978
17.317827,-5.1368012,1,0.9999999994218598
-7.9567094,4.1747427,0,1.0215672425195273e-06
5.8717494,9.827123,1,0.9999947172970478
-1.1366903,-5.6874843,1,0.9999782067090731
13.931902,-2.8575606,1,0.8458316584937967
3.8443992,0.6887715,1,0.9670125370081075
-14.820482,3.7332945,0,6.39311268731721e-07
-1.2923206,-0.8323137,0,0.003462264314898534
2.8811734,-1.1219691,1,0.9989856471719936
0.51029384,1.2474085,0,0.8186344235545899
-8.8935375,3.6048484,0,5.750817026316312e-09
5.2042713,2.4065533,1,0.9999330044451858
-10.790096,4.6021914,0,0.0004029773548486553
-0.48330554,-2.332922,0,0.011890653644050066
1.2604887,-3.6031039,1,0.999817083833956
-6.237003,-6.375895,1,1.0
-4.355298,4.038554,0,2.1909271265278287e-11
5.9430294,9.457708,1,0.9999959118918301
-3.6339183,4.4702673,0,7.33171603658072e-12
-0.6618416,8.210571,0,1.7852803839798642e-09
1.4630181,-5.9636335,1,0.9999959531961082
2.7769701,-1.836967,1,0.9994702725342826
1.5851243,2.285186,1,0.8921105488096579
3.1340015,4.053545,0,0.7868946154517594
2.4465914,-2.8567243,1,0.9996415976217667
3.7266412,7.642617,1,0.9999987439519843
-13.505711,-12.682609,0,4.5124045113960606e-11
-4.7132363,5.6410007,0,5.741740072004012e-08
-6.739584,-1.6396537,0,0.0012015360153448203
-6.0307,7.535374,0,1.2543626899501013e-10
12.354908,-1.6210407,1,0.9999987518348066
1.6777999,4.307844,1,0.5948060803582651
-2.0606303,-6.35144,1,0.9998610336657514
-10.878362,3.9259768,0,0.0006079483086871983
0.571956,5.5521502,0,0.01041419447715182
10.891458,6.928773,1,0.999999999008125
-0.59886247,2.2629256,0,0.006966973627861307
6.3463473,-2.5086868,1,0.9978404063299405
-2.0167465,0.25570032,0,0.00010793034513523696
4.8518467,-6.9950657,1,1.0
-4.372597,0.83273566,0,1.3389233591643142e-09
-1.2410407,-2.7869127,0,0.043156204476704096
4.778157,1.4945296,1,0.999907721944791
2.4868627,4.6360493,1,0.8121517923348333
-1.0668426,0.26928928,0,0.0004748095994013712
-0.72194374,1.7980862,0,0.011725609364956929
5.0493326,-0.20725062,0,0.04467115850449098
-2.0244043,-0.897241,0,0.0004723421103272208
0.33947775,-5.1561604,1,0.9996916416829535
12.223642,6.0712204,1,0.9999999947115867
-6.7644563,5.0210376,0,4.415643668255509e-08
-12.233432,3.8263924,0,5.31188737326561e-06
-12.774453,-3.5341449,0,3.790232721571218e-11
-8.148248,6.93424,0,6.001120355406849e-11
-13.538225,-12.909813,0,1.0267297020817721e-12
-3.3030393,4.051469,0,6.405991472214999e-10
-8.09058,-0.109820016,0,0.00012764500835481292
3.0991437,-7.9701605,1,0.9985370163774608
-1.8000886,9.111464,0,7.653329524450838e-09
5.053913,-1.2817535,1,0.9117589506113725
-2.471304,-1.131954,0,5.101727488881276e-08
-2.3891125,-6.653008,1,0.9999240463455895
-2.9847438,2.957027,0,3.875603513431742e-11
1.7531378,0.037349965,1,0.9830375967209477
14.193769,0.4358026,1,0.9999999941014934
-6.0359716,2.8619716,0,7.4090464347645466e-06
3.913572,1.6956403,1,0.9999834330301662
-2.1732397,-7.364445,1,0.9996826616388568
9.96345,-0.5794052,1,0.9976577328074278
5.2838163,-1.065988,1,0.7413622897766102
-0.17056438,1.9460752,0,0.06980823490258861
-2.574481,8.923775,0,4.439599688551211e-06
-2.0854595,1.539927,0,0.001481892577087727
3.462809,-4.9336276,1,0.9999998973709178
4.854083,-7.002024,1,1.0
-3.5199292,1.7700646,0,0.007630689758596585
1.5868185,-13.511368,1,0.9999825939048465
6.7615385,-1.1960993,1,0.9999579649780092
-14.511863,6.32077,0,2.689828711508096e-07
7.571411,2.580375,1,0.9966308692270708
8.400531,8.360202,1,0.9999540243503959
-3.143825,-0.96313316,0,1.942527391444883e-13
1.7497154,-0.84111696,1,0.9965183860958601
-6.0607333,0.69597656,0,1.4265962510571159e-05
-2.1290867,-0.035586458,0,0.0003662924164950068
5.932536,-4.386497,1,0.9548104828095823
6.7414227,-3.5381546,1,0.9998825415845897
7.992798,1.5591944,1,0.9955787862768853
-1.9804265,-9.517829,1,0.9999999999052704
9.185782,5.407428,1,0.9999999979638261
5.3031416,4.6090837,1,0.999005156247902
4.992363,7.61597,1,0.9965319683160756
-1.4653252,0.64537966,0,0.00017336532833772786
1.3917493,-0.5148884,1,0.9246514129574407
